601
 73	 80	 81	 1.500000
 74	 81	 82	 1.500000
 75	 82	 83	 1.500000
 76	 83	 84	 1.500000
 77	 84	 85	 1.500000
 78	 85	 86	 1.500000
 79	 86	 87	 1.500000
 80	 87	 88	 1.500000
 81	 89	 90	 1.500000
 82	 90	 91	 1.500000
 83	 91	 92	 1.500000
 84	 92	 93	 1.500000
 85	 93	 94	 1.500000
 86	 94	 95	 1.500000
 87	 95	 96	 1.500000
 88	 96	 97	 1.500000
 89	 97	 98	 1.500000
 90	 98	 99	 1.500000
 91	 100	 101	 1.500000
 92	 101	 102	 1.500000
 93	 102	 103	 1.500000
 94	 103	 104	 1.500000
 95	 104	 105	 1.500000
 96	 105	 106	 1.500000
 97	 106	 107	 1.500000
 98	 107	 108	 1.500000
 99	 108	 109	 1.500000
 100	 109	 110	 1.500000
 101	 1	 12	 1.500000
 102	 2	 13	 1.500000
 103	 3	 14	 1.500000
 104	 4	 15	 1.500000
 105	 5	 16	 1.500000
 106	 6	 17	 1.500000
 107	 7	 18	 1.500000
 108	 8	 19	 1.500000
 109	 9	 20	 1.500000
 110	 10	 21	 1.500000
 111	 11	 22	 1.500000
 112	 12	 23	 1.500000
 113	 13	 24	 1.500000
 114	 14	 25	 1.500000
 115	 15	 26	 1.500000
 116	 16	 27	 1.500000
 117	 17	 28	 1.500000
 118	 18	 29	 1.500000
 119	 19	 30	 1.500000
 120	 20	 31	 1.500000
 121	 21	 32	 1.500000
 122	 22	 33	 1.500000
 123	 23	 34	 1.500000
 124	 24	 35	 1.500000
 125	 25	 36	 1.500000
 126	 26	 37	 1.500000
 127	 27	 38	 1.500000
 128	 28	 39	 1.500000
 129	 29	 40	 1.500000
 130	 30	 41	 1.500000
 131	 31	 42	 1.500000
 132	 32	 43	 1.500000
 133	 33	 44	 1.500000
 134	 34	 45	 1.500000
 135	 35	 46	 1.500000
 136	 36	 47	 1.500000
 137	 37	 48	 1.500000
 138	 38	 49	 1.500000
 139	 39	 50	 1.500000
 140	 40	 51	 1.500000
 141	 41	 52	 1.500000
 142	 42	 53	 1.500000
 143	 43	 54	 1.500000
 144	 44	 55	 1.500000
 145	 45	 56	 1.500000
 146	 46	 57	 1.500000
 147	 47	 58	 1.500000
 148	 48	 59	 1.500000
 149	 49	 60	 1.500000
 150	 50	 61	 1.500000
 151	 51	 62	 1.500000
 152	 52	 63	 1.500000
 153	 53	 64	 1.500000
 154	 54	 65	 1.500000
 155	 55	 66	 1.500000
 156	 56	 67	 1.500000
 157	 57	 68	 1.500000
 158	 58	 69	 1.500000
 159	 59	 70	 1.500000
 160	 60	 71	 1.500000
 161	 61	 72	 1.500000
 162	 62	 73	 1.500000
 163	 63	 74	 1.500000
 164	 64	 75	 1.500000
 165	 65	 76	 1.500000
 166	 66	 77	 1.500000
 167	 67	 78	 1.500000
 168	 68	 79	 1.500000
 169	 69	 80	 1.500000
 170	 70	 81	 1.500000
 171	 71	 82	 1.500000
 172	 72	 83	 1.500000
 173	 73	 84	 1.500000
 174	 74	 85	 1.500000
 175	 75	 86	 1.500000
 176	 76	 87	 1.500000
 177	 77	 88	 1.500000
 178	 78	 89	 1.500000
 179	 79	 90	 1.500000
 180	 80	 91	 1.500000
 181	 81	 92	 1.500000
 182	 82	 93	 1.500000
 183	 83	 94	 1.500000
 184	 84	 95	 1.500000
 185	 85	 96	 1.500000
 186	 86	 97	 1.500000
 187	 87	 98	 1.500000
 188	 88	 99	 1.500000
 189	 89	 100	 1.500000
 190	 90	 101	 1.500000
 191	 91	 102	 1.500000
 192	 92	 103	 1.500000
 193	 93	 104	 1.500000
 194	 94	 105	 1.500000
 195	 95	 106	 1.500000
 196	 96	 107	 1.500000
 197	 97	 108	 1.500000
 198	 98	 109	 1.500000
 199	 99	 110	 1.500000
 200	 1	 111	 1.500000
 201	 2	 112	 1.500000
 202	 3	 113	 1.500000
 203	 4	 114	 1.500000
 204	 5	 115	 1.500000
 205	 6	 116	 1.500000
 206	 7	 117	 1.500000
 207	 8	 118	 1.500000
 208	 9	 119	 1.500000
 209	 10	 120	 1.500000
 210	 11	 121	 1.500000
 211	 100	 122	 1.500000
 212	 101	 123	 1.500000
 213	 102	 124	 1.500000
 214	 103	 125	 1.500000
 215	 104	 126	 1.500000
 216	 105	 127	 1.500000
 217	 106	 128	 1.500000
 218	 107	 129	 1.500000
 219	 108	 130	 1.500000
 220	 109	 131	 1.500000
 221	 110	 132	 1.500000
 222	 1	 133	 1.500000
 223	 12	 134	 1.500000
 224	 23	 135	 1.500000
 225	 34	 136	 1.500000
 226	 45	 137	 1.500000
 227	 56	 138	 1.500000
 228	 67	 139	 1.500000
 229	 78	 140	 1.500000
 230	 89	 141	 1.500000
 231	 100	 142	 1.500000
 232	 11	 143	 1.500000
 233	 22	 144	 1.500000
 234	 33	 145	 1.500000
 235	 44	 146	 1.500000
 236	 55	 147	 1.500000
 237	 66	 148	 1.500000
 238	 77	 149	 1.500000
 239	 88	 150	 1.500000
 240	 99	 151	 1.500000
 241	 110	 152	 1.500000
 242	 1	 153	 1.500000
 243	 12	 153	 1.500000
 244	 2	 153	 1.500000
 245	 13	 153	 1.500000
 246	 2	 154	 1.500000
 247	 13	 154	 1.500000
 248	 3	 154	 1.500000
 249	 14	 154	 1.500000
 250	 3	 155	 1.500000
 251	 14	 155	 1.500000
 252	 4	 155	 1.500000
 253	 15	 155	 1.500000
 254	 4	 156	 1.500000
 255	 15	 156	 1.500000
 256	 5	 156	 1.500000
 257	 16	 156	 1.500000
 258	 5	 157	 1.500000
 259	 16	 157	 1.500000
 260	 6	 157	 1.500000
 261	 17	 157	 1.500000
 262	 6	 158	 1.500000
 263	 17	 158	 1.500000
 264	 7	 158	 1.500000
 265	 18	 158	 1.500000
 266	 7	 159	 1.500000
 267	 18	 159	 1.500000
 268	 8	 159	 1.500000
 269	 19	 159	 1.500000
 270	 8	 160	 1.500000
 271	 19	 160	 1.500000
 272	 9	 160	 1.500000
 273	 20	 160	 1.500000
 274	 9	 161	 1.500000
 275	 20	 161	 1.500000
 276	 10	 161	 1.500000
 277	 21	 161	 1.500000
 278	 10	 162	 1.500000
 279	 21	 162	 1.500000
 280	 11	 162	 1.500000
 281	 22	 162	 1.500000
 282	 12	 163	 1.500000
 283	 23	 163	 1.500000
 284	 13	 163	 1.500000
 285	 24	 163	 1.500000
 286	 13	 164	 1.500000
 287	 24	 164	 1.500000
 288	 14	 164	 1.500000
 289	 25	 164	 1.500000
 290	 14	 165	 1.500000
 291	 25	 165	 1.500000
 292	 15	 165	 1.500000
 293	 26	 165	 1.500000
 294	 15	 166	 1.500000
 295	 26	 166	 1.500000
 296	 16	 166	 1.500000
 297	 27	 166	 1.500000
 298	 16	 167	 1.500000
 299	 27	 167	 1.500000
 300	 17	 167	 1.500000
 301	 28	 167	 1.500000
 302	 17	 168	 1.500000
 303	 28	 168	 1.500000
 304	 18	 168	 1.500000
 305	 29	 168	 1.500000
 306	 18	 169	 1.500000
 307	 29	 169	 1.500000
 308	 19	 169	 1.500000
 309	 30	 169	 1.500000
 310	 19	 170	 1.500000
 311	 30	 170	 1.500000
 312	 20	 170	 1.500000
 313	 31	 170	 1.500000
 314	 20	 171	 1.500000
 315	 31	 171	 1.500000
 316	 21	 171	 1.500000
 317	 32	 171	 1.500000
 318	 21	 172	 1.500000
 319	 32	 172	 1.500000
 320	 22	 172	 1.500000
 321	 33	 172	 1.500000
 322	 23	 173	 1.500000
 323	 34	 173	 1.500000
 324	 24	 173	 1.500000
 325	 35	 173	 1.500000
 326	 24	 174	 1.500000
 327	 35	 174	 1.500000
 328	 25	 174	 1.500000
 329	 36	 174	 1.500000
 330	 25	 175	 1.500000
 331	 36	 175	 1.500000
 332	 26	 175	 1.500000
 333	 37	 175	 1.500000
 334	 26	 176	 1.500000
 335	 37	 176	 1.500000
 336	 27	 176	 1.500000
 337	 38	 176	 1.500000
 338	 27	 177	 1.500000
 339	 38	 177	 1.500000
 340	 28	 177	 1.500000
 341	 39	 177	 1.500000
 342	 28	 178	 1.500000
 343	 39	 178	 1.500000
 344	 29	 178	 1.500000
 345	 40	 178	 1.500000
 346	 29	 179	 1.500000
 347	 40	 179	 1.500000
 348	 30	 179	 1.500000
 349	 41	 179	 1.500000
 350	 30	 180	 1.500000
 351	 41	 180	 1.500000
 352	 31	 180	 1.500000
 353	 42	 180	 1.500000
 354	 31	 181	 1.500000
 355	 42	 181	 1.500000
 356	 32	 181	 1.500000
 357	 43	 181	 1.500000
 358	 32	 182	 1.500000
 359	 43	 182	 1.500000
 360	 33	 182	 1.500000
 361	 44	 182	 1.500000
 362	 34	 183	 1.500000
 363	 45	 183	 1.500000
 364	 35	 183	 1.500000
 365	 46	 183	 1.500000
 366	 35	 184	 1.500000
 367	 46	 184	 1.500000
 368	 36	 184	 1.500000
 369	 47	 184	 1.500000
 370	 36	 185	 1.500000
 371	 47	 185	 1.500000
 372	 37	 185	 1.500000
 373	 48	 185	 1.500000
 374	 37	 186	 1.500000
 375	 48	 186	 1.500000
 376	 38	 186	 1.500000
 377	 49	 186	 1.500000
 378	 38	 187	 1.500000
 379	 49	 187	 1.500000
 380	 39	 187	 1.500000
 381	 50	 187	 1.500000
 382	 39	 188	 1.500000
 383	 50	 188	 1.500000
 384	 40	 188	 1.500000
 385	 51	 188	 1.500000
 386	 40	 189	 1.500000
 387	 51	 189	 1.500000
 388	 41	 189	 1.500000
 389	 52	 189	 1.500000
 390	 41	 190	 1.500000
 391	 52	 190	 1.500000
 392	 42	 190	 1.500000
 393	 53	 190	 1.500000
 394	 42	 191	 1.500000
 395	 53	 191	 1.500000
 396	 43	 191	 1.500000
 397	 54	 191	 1.500000
 398	 43	 192	 1.500000
 399	 54	 192	 1.500000
 400	 44	 192	 1.500000
 401	 55	 192	 1.500000
 402	 45	 193	 1.500000
 403	 56	 193	 1.500000
 404	 46	 193	 1.500000
 405	 57	 193	 1.500000
 406	 46	 194	 1.500000
 407	 57	 194	 1.500000
 408	 47	 194	 1.500000
 409	 58	 194	 1.500000
 410	 47	 195	 1.500000
 411	 58	 195	 1.500000
 412	 48	 195	 1.500000
 413	 59	 195	 1.500000
 414	 48	 196	 1.500000
 415	 59	 196	 1.500000
 416	 49	 196	 1.500000
 417	 60	 196	 1.500000
 418	 49	 197	 1.500000
 419	 60	 197	 1.500000
 420	 50	 197	 1.500000
 421	 61	 197	 1.500000
 422	 50	 198	 1.500000
 423	 61	 198	 1.500000
 424	 51	 198	 1.500000
 425	 62	 198	 1.500000
 426	 51	 199	 1.500000
 427	 62	 199	 1.500000
 428	 52	 199	 1.500000
 429	 63	 199	 1.500000
 430	 52	 200	 1.500000
 431	 63	 200	 1.500000
 432	 53	 200	 1.500000
 433	 64	 200	 1.500000
 434	 53	 201	 1.500000
 435	 64	 201	 1.500000
 436	 54	 201	 1.500000
 437	 65	 201	 1.500000
 438	 54	 202	 1.500000
 439	 65	 202	 1.500000
 440	 55	 202	 1.500000
 441	 66	 202	 1.500000
 442	 56	 203	 1.500000
 443	 67	 203	 1.500000
 444	 57	 203	 1.500000
 445	 68	 203	 1.500000
 446	 57	 204	 1.500000
 447	 68	 204	 1.500000
 448	 58	 204	 1.500000
 449	 69	 204	 1.500000
 450	 58	 205	 1.500000
 451	 69	 205	 1.500000
 452	 59	 205	 1.500000
 453	 70	 205	 1.500000
 454	 59	 206	 1.500000
 455	 70	 206	 1.500000
 456	 60	 206	 1.500000
 457	 71	 206	 1.500000
 458	 60	 207	 1.500000
 459	 71	 207	 1.500000
 460	 61	 207	 1.500000
 461	 72	 207	 1.500000
 462	 61	 208	 1.500000
 463	 72	 208	 1.500000
 464	 62	 208	 1.500000
 465	 73	 208	 1.500000
 466	 62	 209	 1.500000
 467	 73	 209	 1.500000
 468	 63	 209	 1.500000
 469	 74	 209	 1.500000
 470	 63	 210	 1.500000
 471	 74	 210	 1.500000
 472	 64	 210	 1.500000
 473	 75	 210	 1.500000
 474	 64	 211	 1.500000
 475	 75	 211	 1.500000
 476	 65	 211	 1.500000
 477	 76	 211	 1.500000
 478	 65	 212	 1.500000
 479	 76	 212	 1.500000
 480	 66	 212	 1.500000
 481	 77	 212	 1.500000
 482	 67	 213	 1.500000
 483	 78	 213	 1.500000
 484	 68	 213	 1.500000
 485	 79	 213	 1.500000
 486	 68	 214	 1.500000
 487	 79	 214	 1.500000
 488	 69	 214	 1.500000
 489	 80	 214	 1.500000
 490	 69	 215	 1.500000
 491	 80	 215	 1.500000
 492	 70	 215	 1.500000
 493	 81	 215	 1.500000
 494	 70	 216	 1.500000
 495	 81	 216	 1.500000
 496	 71	 216	 1.500000
 497	 82	 216	 1.500000
 498	 71	 217	 1.500000
 499	 82	 217	 1.500000
 500	 72	 217	 1.500000
 501	 83	 217	 1.500000
 502	 72	 218	 1.500000
 503	 83	 218	 1.500000
 504	 73	 218	 1.500000
 505	 84	 218	 1.500000
 506	 73	 219	 1.500000
 507	 84	 219	 1.500000
 508	 74	 219	 1.500000
 509	 85	 219	 1.500000
 510	 74	 220	 1.500000
 511	 85	 220	 1.500000
 512	 75	 220	 1.500000
 513	 86	 220	 1.500000
 514	 75	 221	 1.500000
 515	 86	 221	 1.500000
 516	 76	 221	 1.500000
 517	 87	 221	 1.500000
 518	 76	 222	 1.500000
 519	 87	 222	 1.500000
 520	 77	 222	 1.500000
 521	 88	 222	 1.500000
 522	 78	 223	 1.500000
 523	 89	 223	 1.500000
 524	 79	 223	 1.500000
 525	 90	 223	 1.500000
 526	 79	 224	 1.500000
 527	 90	 224	 1.500000
 528	 80	 224	 1.500000
 529	 91	 224	 1.500000
 530	 80	 225	 1.500000
 531	 91	 225	 1.500000
 532	 81	 225	 1.500000
 533	 92	 225	 1.500000
 534	 81	 226	 1.500000
 535	 92	 226	 1.500000
 536	 82	 226	 1.500000
 537	 93	 226	 1.500000
 538	 82	 227	 1.500000
 539	 93	 227	 1.500000
 540	 83	 227	 1.500000
 541	 94	 227	 1.500000
 542	 83	 228	 1.500000
 543	 94	 228	 1.500000
 544	 84	 228	 1.500000
 545	 95	 228	 1.500000
 546	 84	 229	 1.500000
 547	 95	 229	 1.500000
 548	 85	 229	 1.500000
 549	 96	 229	 1.500000
 550	 85	 230	 1.500000
 551	 96	 230	 1.500000
 552	 86	 230	 1.500000
 553	 97	 230	 1.500000
 554	 86	 231	 1.500000
 555	 97	 231	 1.500000
 556	 87	 231	 1.500000
 557	 98	 231	 1.500000
 558	 87	 232	 1.500000
 559	 98	 232	 1.500000
 560	 88	 232	 1.500000
 561	 99	 232	 1.500000
 562	 89	 233	 1.500000
 563	 100	 233	 1.500000
 564	 90	 233	 1.500000
 565	 101	 233	 1.500000
 566	 90	 234	 1.500000
 567	 101	 234	 1.500000
 568	 91	 234	 1.500000
 569	 102	 234	 1.500000
 570	 91	 235	 1.500000
 571	 102	 235	 1.500000
 572	 92	 235	 1.500000
 573	 103	 235	 1.500000
 574	 92	 236	 1.500000
 575	 103	 236	 1.500000
 576	 93	 236	 1.500000
 577	 104	 236	 1.500000
 578	 93	 237	 1.500000
 579	 104	 237	 1.500000
 580	 94	 237	 1.500000
 581	 105	 237	 1.500000
 582	 94	 238	 1.500000
 583	 105	 238	 1.500000
 584	 95	 238	 1.500000
 585	 106	 238	 1.500000
 586	 95	 239	 1.500000
 587	 106	 239	 1.500000
 588	 96	 239	 1.500000
 589	 107	 239	 1.500000
 590	 96	 240	 1.500000
 591	 107	 240	 1.500000
 592	 97	 240	 1.500000
 593	 108	 240	 1.500000
 594	 97	 241	 1.500000
 595	 108	 241	 1.500000
 596	 98	 241	 1.500000
 597	 109	 241	 1.500000
 598	 98	 242	 1.500000
 599	 109	 242	 1.500000
 600	 99	 242	 1.500000
 601	 110	 242	 1.500000
 
